customer_id,credit_score_band,utilization_pct,delinquency_count_12mo,account_age_months,default_label,credit_profile_note
acct_0006236,fair,0.331,9,103,1,"Fair band, 33.1% utilization, 9 delinquencies, defaulted."
acct_0006237,fair,0.214,12,149,0,"Fair band, 21.4% utilization, 12 delinquencies, no default."
acct_0006238,good,0.271,11,176,0,"Good band, 27.1% utilization, 11 delinquencies, no default."
acct_0006239,fair,0.349,12,126,0,"Fair band, 34.9% utilization, 12 delinquencies, no default."
acct_0006240,excellent,0.921,4,179,0,"Excellent band, 92.1% utilization, 4 delinquencies, no default."
acct_0006241,fair,0.917,5,163,1,"Fair band, 91.7% utilization, 5 delinquencies, defaulted."
acct_0006242,fair,0.329,11,29,0,"Fair band, 32.9% utilization, 11 delinquencies, no default."
acct_0006243,good,0.498,8,237,0,"Good band, 49.8% utilization, 8 delinquencies, no default."
acct_0006244,fair,0.854,11,222,1,"Fair band, 85.4% utilization, 11 delinquencies, defaulted."
acct_0006245,good,0.8,6,129,0,"Good band, 80.0% utilization, 6 delinquencies, no default."
acct_0006246,excellent,0.053,5,84,0,"Excellent band, 5.3% utilization, 5 delinquencies, no default."
acct_0006247,good,0.342,4,211,0,"Good band, 34.2% utilization, 4 delinquencies, no default."
acct_0006248,fair,0.745,6,9,0,"Fair band, 74.5% utilization, 6 delinquencies, no default."
acct_0006249,fair,0.227,11,14,0,"Fair band, 22.7% utilization, 11 delinquencies, no default."
acct_0006250,fair,0.538,11,110,0,"Fair band, 53.8% utilization, 11 delinquencies, no default."
acct_0006251,good,0.665,1,216,0,"Good band, 66.5% utilization, 1 delinquency, no default."
acct_0006252,fair,0.818,2,37,1,"Fair band, 81.8% utilization, 2 delinquencies, defaulted."
acct_0006253,good,0.782,3,164,0,"Good band, 78.2% utilization, 3 delinquencies, no default."
acct_0006254,good,0.675,5,19,0,"Good band, 67.5% utilization, 5 delinquencies, no default."
acct_0006255,fair,0.217,5,7,0,"Fair band, 21.7% utilization, 5 delinquencies, no default."
acct_0006256,good,0.372,5,146,0,"Good band, 37.2% utilization, 5 delinquencies, no default."
acct_0006257,good,0.702,5,218,0,"Good band, 70.2% utilization, 5 delinquencies, no default."
acct_0006258,poor,0.717,12,7,0,"Poor band, 71.7% utilization, 12 delinquencies, no default."
acct_0006259,fair,0.087,12,98,1,"Fair band, 8.7% utilization, 12 delinquencies, defaulted."
acct_0006260,excellent,0.204,5,165,0,"Excellent band, 20.4% utilization, 5 delinquencies, no default."
acct_0006261,good,0.71,1,99,0,"Good band, 71.0% utilization, 1 delinquency, no default."
acct_0006262,good,0.009,8,158,0,"Good band, 0.9% utilization, 8 delinquencies, no default."
acct_0006263,good,0.734,0,4,0,"Good band, 73.4% utilization, no delinquencies, no default."
acct_0006264,excellent,0.395,6,211,0,"Excellent band, 39.5% utilization, 6 delinquencies, no default."
acct_0006265,fair,0.72,9,150,0,"Fair band, 72.0% utilization, 9 delinquencies, no default."
acct_0006266,good,0.362,0,75,0,"Good band, 36.2% utilization, no delinquencies, no default."
acct_0006267,excellent,0.612,3,28,0,"Excellent band, 61.2% utilization, 3 delinquencies, no default."
acct_0006268,good,0.603,3,54,0,"Good band, 60.3% utilization, 3 delinquencies, no default."
acct_0006269,good,0.64,0,8,0,"Good band, 64.0% utilization, no delinquencies, no default."
acct_0006270,fair,0.799,11,153,0,"Fair band, 79.9% utilization, 11 delinquencies, no default."
acct_0006271,good,0.204,4,215,0,"Good band, 20.4% utilization, 4 delinquencies, no default."
acct_0006272,fair,0.528,12,204,0,"Fair band, 52.8% utilization, 12 delinquencies, no default."
acct_0006273,poor,0.523,12,235,0,"Poor band, 52.3% utilization, 12 delinquencies, no default."
acct_0006274,fair,0.703,5,210,0,"Fair band, 70.3% utilization, 5 delinquencies, no default."
acct_0006275,poor,0.845,7,115,0,"Poor band, 84.5% utilization, 7 delinquencies, no default."
acct_0006276,poor,0.64,10,53,0,"Poor band, 64% utilization, 10 delinquencies, has not defaulted."
acct_0006277,poor,0.833,12,88,1,"Poor band, 83% utilization, 12 delinquencies, has defaulted."
acct_0006278,good,0.156,11,92,0,"Good band, 15% utilization, 11 delinquencies, has not defaulted."
acct_0006279,fair,0.774,0,111,0,"Fair band, 77% utilization, no delinquencies, has not defaulted."
acct_0006280,fair,0.685,5,198,0,"Fair band, 69% utilization, 5 delinquencies, has not defaulted."
acct_0006281,fair,0.272,11,143,0,"Fair band, 27% utilization, 11 delinquencies, has not defaulted."
acct_0006282,good,0.764,7,104,0,"Good band, 76% utilization, 7 delinquencies, has not defaulted."
acct_0006283,poor,0.649,11,118,1,"Poor band, 65% utilization, 11 delinquencies, has defaulted."
acct_0006284,good,0.33,11,69,0,"Good band, 33% utilization, 11 delinquencies, has not defaulted."
acct_0006285,fair,0.444,11,210,0,"Fair band, 44% utilization, 11 delinquencies, has not defaulted."
acct_0006286,good,0.733,6,194,0,"Good band, 73% utilization, 6 delinquencies, has not defaulted."
acct_0006287,fair,0.279,7,27,0,"Fair band, 28% utilization, 7 delinquencies, has not defaulted."
acct_0006288,good,0.031,7,30,0,"Good band, 3% utilization, 7 delinquencies, has not defaulted."
acct_0006289,poor,0.975,4,74,1,"Poor band, 98% utilization, 4 delinquencies, has defaulted."
acct_0006290,good,0,9,109,0,"Good band, 0% utilization, 9 delinquencies, has not defaulted."
acct_0006291,fair,0.313,7,59,0,"Fair band, 31% utilization, 7 delinquencies, has not defaulted."
acct_0006292,good,0.701,3,193,0,"Good band, 70% utilization, 3 delinquencies, has not defaulted."
acct_0006293,poor,0.859,5,60,0,"Poor band, 86% utilization, 5 delinquencies, has not defaulted."
acct_0006294,poor,0.824,11,43,1,"Poor band, 82% utilization, 11 delinquencies, has defaulted."
acct_0006295,good,0.321,9,126,0,"Good band, 32% utilization, 9 delinquencies, has not defaulted."
acct_0006296,good,0.242,8,45,0,"Good band, 24% utilization, 8 delinquencies, has not defaulted."
acct_0006297,good,0.834,2,125,0,"Good band, 83% utilization, 2 delinquencies, has not defaulted."
acct_0006298,excellent,0.288,2,100,0,"Excellent band, 28% utilization, 2 delinquencies, has not defaulted."
acct_0006299,good,0.223,9,132,0,"Good band, 22% utilization, 9 delinquencies, has not defaulted."
acct_0006300,fair,0.479,4,216,0,"Fair band, 48% utilization, 4 delinquencies, has not defaulted."
acct_0006301,poor,0.539,12,62,1,"Poor band, 53.9% utilization, 12 delinquencies, defaulted."
acct_0006302,good,0.313,8,75,1,"Good band, 31.3% utilization, 8 delinquencies, defaulted."
acct_0006303,fair,0.884,6,82,0,"Fair band, 88.4% utilization, 6 delinquencies, not defaulted."
acct_0006304,fair,0.433,9,190,0,"Fair band, 43.3% utilization, 9 delinquencies, not defaulted."
acct_0006305,fair,0.867,12,227,0,"Fair band, 86.7% utilization, 12 delinquencies, not defaulted."
acct_0006306,good,0.701,5,128,0,"Good band, 70.1% utilization, 5 delinquencies, not defaulted."
acct_0006307,excellent,0.113,3,117,1,"Excellent band, 11.3% utilization, 3 delinquencies, defaulted."
acct_0006308,good,0.875,0,54,0,"Good band, 87.5% utilization, 0 delinquencies, not defaulted."
acct_0006309,fair,0.158,6,25,1,"Fair band, 15.8% utilization, 6 delinquencies, defaulted."
acct_0006310,fair,0.477,8,48,0,"Fair band, 47.7% utilization, 8 delinquencies, not defaulted."
acct_0006311,fair,0.217,12,144,0,"Fair band, 21.7% utilization, 12 delinquencies, not defaulted."
acct_0006312,excellent,0.203,5,229,0,"Excellent band, 20.3% utilization, 5 delinquencies, not defaulted."
acct_0006313,good,0.508,0,62,0,"Good band, 50.8% utilization, 0 delinquencies, not defaulted."
acct_0006314,good,0.218,6,71,0,"Good band, 21.8% utilization, 6 delinquencies, not defaulted."
acct_0006315,good,0.204,9,236,0,"Good band, 20.4% utilization, 9 delinquencies, not defaulted."
acct_0006316,good,0.416,10,129,0,"Good band, 41.6% utilization, 10 delinquencies, not defaulted."
acct_0006317,good,0.431,9,231,0,"Good band, 43.1% utilization, 9 delinquencies, not defaulted."
acct_0006318,poor,0.676,4,97,0,"Poor band, 67.6% utilization, 4 delinquencies, not defaulted."
acct_0006319,excellent,0.072,1,228,0,"Excellent band, 7.2% utilization, 1 delinquency, not defaulted."
acct_0006320,fair,0.37,4,174,0,"Fair band, 37.0% utilization, 4 delinquencies, not defaulted."
acct_0006321,fair,0.8,3,2,0,"Fair band, 80.0% utilization, 3 delinquencies, not defaulted."
acct_0006322,poor,0.789,9,158,1,"Poor band, 78.9% utilization, 9 delinquencies, defaulted."
acct_0006323,fair,0.812,4,64,0,"Fair band, 81.2% utilization, 4 delinquencies, not defaulted."
acct_0006324,fair,0.709,2,76,0,"Fair band, 70.9% utilization, 2 delinquencies, not defaulted."
acct_0006325,good,0.767,4,59,1,"Good band, 76.7% utilization, 4 delinquencies, defaulted."
acct_0006326,fair,0.708,8,210,0,"Fair band with 70.8% utilization, 8 delinquencies, and has not defaulted."
acct_0006327,good,0.562,2,192,0,"Good band with 56.2% utilization, 2 delinquencies, and has not defaulted."
acct_0006328,fair,0.588,6,31,0,"Fair band with 58.8% utilization, 6 delinquencies, and has not defaulted."
acct_0006329,poor,0.522,9,107,0,"Poor band with 52.2% utilization, 9 delinquencies, and has not defaulted."
acct_0006330,fair,0.291,12,165,0,"Fair band with 29.1% utilization, 12 delinquencies, and has not defaulted."
acct_0006331,good,0.09,7,37,0,"Good band with 9% utilization, 7 delinquencies, and has not defaulted."
acct_0006332,fair,0.323,7,43,0,"Fair band with 32.3% utilization, 7 delinquencies, and has not defaulted."
acct_0006333,fair,0.742,2,14,0,"Fair band with 74.2% utilization, 2 delinquencies, and has not defaulted."
acct_0006334,good,0.38,4,59,0,"Good band with 38% utilization, 4 delinquencies, and has not defaulted."
acct_0006335,good,0.185,0,75,0,"Good band with 18.5% utilization, 0 delinquencies, and has not defaulted."
acct_0006336,excellent,0.426,3,194,0,"Excellent band with 42.6% utilization, 3 delinquencies, and has not defaulted."
acct_0006337,good,0.105,8,84,0,"Good band with 10.5% utilization, 8 delinquencies, and has not defaulted."
acct_0006338,fair,0.791,9,149,0,"Fair band with 79.1% utilization, 9 delinquencies, and has not defaulted."
acct_0006339,good,0.574,3,133,0,"Good band with 57.4% utilization, 3 delinquencies, and has not defaulted."
acct_0006340,excellent,0.02,3,105,0,"Excellent band with 2% utilization, 3 delinquencies, and has not defaulted."
acct_0006341,fair,0.372,9,70,1,"Fair band with 37.2% utilization, 9 delinquencies, and has defaulted."
acct_0006342,fair,0.39,5,52,0,"Fair band with 39% utilization, 5 delinquencies, and has not defaulted."
acct_0006343,fair,0.308,8,13,0,"Fair band with 30.8% utilization, 8 delinquencies, and has not defaulted."
acct_0006344,fair,0.34,11,2,0,"Fair band with 34% utilization, 11 delinquencies, and has not defaulted."
acct_0006345,fair,0.936,7,100,0,"Fair band with 93.6% utilization, 7 delinquencies, and has not defaulted."
acct_0006346,good,0.005,9,59,0,"Good band with 0.5% utilization, 9 delinquencies, and has not defaulted."
acct_0006347,good,0.145,12,217,0,"Good band with 14.5% utilization, 12 delinquencies, and has not defaulted."
acct_0006348,poor,0.967,4,240,0,"Poor band with 96.7% utilization, 4 delinquencies, and has not defaulted."
acct_0006349,fair,0.803,9,239,0,"Fair band with 80.3% utilization, 9 delinquencies, and has not defaulted."
acct_0006350,fair,0.851,7,185,0,"Fair band with 85.1% utilization, 7 delinquencies, and has not defaulted."
acct_0006351,excellent,0.071,8,214,0,"Excellent band, low utilization at 7.1%, 8 delinquencies, no defaults."
acct_0006352,excellent,0.194,10,195,0,"Excellent band, moderate utilization at 19.4%, 10 delinquencies, no defaults."
acct_0006353,good,0.395,12,44,1,"Good band, high utilization at 39.5%, 12 delinquencies, defaulted."
acct_0006354,fair,0.889,3,55,0,"Fair band, high utilization at 88.9%, 3 delinquencies, no defaults."
acct_0006355,fair,0.604,8,83,0,"Fair band, moderate utilization at 60.4%, 8 delinquencies, no defaults."
acct_0006356,good,0.764,2,32,0,"Good band, high utilization at 76.4%, 2 delinquencies, no defaults."
acct_0006357,fair,0.638,4,191,0,"Fair band, moderate utilization at 63.8%, 4 delinquencies, no defaults."
acct_0006358,fair,0.711,9,232,0,"Fair band, high utilization at 71.1%, 9 delinquencies, no defaults."
acct_0006359,good,0.52,5,236,0,"Good band, moderate utilization at 52.0%, 5 delinquencies, no defaults."
acct_0006360,excellent,0.193,1,94,0,"Excellent band, low utilization at 19.3%, 1 delinquency, no defaults."
acct_0006361,good,0.869,2,172,0,"Good band, high utilization at 86.9%, 2 delinquencies, no defaults."
acct_0006362,poor,0.818,7,65,1,"Poor band, high utilization at 81.8%, 7 delinquencies, defaulted."
acct_0006363,good,0.375,0,69,0,"Good band, low utilization at 37.5%, no delinquencies, no defaults."
acct_0006364,excellent,0.098,3,220,0,"Excellent band, low utilization at 9.8%, 3 delinquencies, no defaults."
acct_0006365,excellent,0.132,0,204,0,"Excellent band, low utilization at 13.2%, no delinquencies, no defaults."
acct_0006366,fair,0.633,12,161,1,"Fair band, moderate utilization at 63.3%, 12 delinquencies, defaulted."
acct_0006367,excellent,0.093,3,171,0,"Excellent band, low utilization at 9.3%, 3 delinquencies, no defaults."
acct_0006368,good,0.136,10,168,0,"Good band, low utilization at 13.6%, 10 delinquencies, no defaults."
acct_0006369,fair,0.729,0,116,0,"Fair band, high utilization at 72.9%, no delinquencies, no defaults."
acct_0006370,good,0.261,9,44,0,"Good band, moderate utilization at 26.1%, 9 delinquencies, no defaults."
acct_0006371,fair,0.333,7,106,0,"Fair band, moderate utilization at 33.3%, 7 delinquencies, no defaults."
acct_0006372,good,0.932,1,177,0,"Good band, high utilization at 93.2%, 1 delinquency, no defaults."
acct_0006373,excellent,0.37,2,77,0,"Excellent band, moderate utilization at 37.0%, 2 delinquencies, no defaults."
acct_0006374,good,0.466,5,233,1,"Good band, moderate utilization at 46.6%, 5 delinquencies, defaulted."
acct_0006375,fair,0.133,8,34,0,"Fair band, low utilization at 13.3%, 8 delinquencies, no defaults."
acct_0006376,fair,0.926,8,200,0,"Fair band with 92.6% utilization, 8 delinquencies, and no default."
acct_0006377,good,0.307,3,96,0,"Good band with 30.7% utilization, 3 delinquencies, and no default."
acct_0006378,good,0.267,4,114,0,"Good band with 26.7% utilization, 4 delinquencies, and no default."
acct_0006379,poor,0.753,11,185,0,"Poor band with 75.3% utilization, 11 delinquencies, and no default."
acct_0006380,poor,0.959,10,207,1,"Poor band with 95.9% utilization, 10 delinquencies, and has defaulted."
acct_0006381,good,0.077,8,238,0,"Good band with 7.7% utilization, 8 delinquencies, and no default."
acct_0006382,poor,0.938,7,130,0,"Poor band with 93.8% utilization, 7 delinquencies, and no default."
acct_0006383,good,0.432,6,123,0,"Good band with 43.2% utilization, 6 delinquencies, and no default."
acct_0006384,good,0.021,12,15,0,"Good band with 2.1% utilization, 12 delinquencies, and no default."
acct_0006385,good,0.628,5,71,0,"Good band with 62.8% utilization, 5 delinquencies, and no default."
acct_0006386,fair,0.663,11,188,1,"Fair band with 66.3% utilization, 11 delinquencies, and has defaulted."
acct_0006387,good,0.528,2,207,0,"Good band with 52.8% utilization, 2 delinquencies, and no default."
acct_0006388,excellent,0.417,3,22,0,"Excellent band with 41.7% utilization, 3 delinquencies, and no default."
acct_0006389,good,0.267,7,30,0,"Good band with 26.7% utilization, 7 delinquencies, and no default."
acct_0006390,excellent,0.195,5,26,0,"Excellent band with 19.5% utilization, 5 delinquencies, and no default."
acct_0006391,fair,0.474,11,162,0,"Fair band with 47.4% utilization, 11 delinquencies, and no default."
acct_0006392,poor,0.751,10,16,0,"Poor band with 75.1% utilization, 10 delinquencies, and no default."
acct_0006393,excellent,0.29,6,164,0,"Excellent band with 29.0% utilization, 6 delinquencies, and no default."
acct_0006394,fair,0.29,4,61,0,"Fair band with 29.0% utilization, 4 delinquencies, and no default."
acct_0006395,fair,0.982,2,202,0,"Fair band with 98.2% utilization, 2 delinquencies, and no default."
acct_0006396,fair,0.402,5,19,0,"Fair band with 40.2% utilization, 5 delinquencies, and no default."
acct_0006397,good,0.573,4,240,0,"Good band with 57.3% utilization, 4 delinquencies, and no default."
acct_0006398,fair,0.376,8,113,0,"Fair band with 37.6% utilization, 8 delinquencies, and no default."
acct_0006399,poor,0.241,11,64,0,"Poor band with 24.1% utilization, 11 delinquencies, and no default."
acct_0006400,good,0.466,6,181,0,"Good band with 46.6% utilization, 6 delinquencies, and no default."
