customer_id,account_tenure_months,avg_monthly_spend,home_zip,credit_score_band,risk_tier,delinquency_flag,occupation,segment,profile_summary
acct_0002392,234,115.61,27306,excellent,low,1,Nurse,prime,Low spending with excellent credit indicates a low-risk customer.
acct_0002393,222,145.82,65543,excellent,low,1,Data Analyst,prime,Moderate spending and excellent credit reflect a low-risk profile.
acct_0002394,193,206.82,29871,good,medium,1,Insurance Agent,medium,Moderate spending with good credit indicates a moderate risk profile.
acct_0002395,199,230.73,52583,good,low,1,Electrician,prime,Good credit and moderate spending indicate a low-risk profile.
acct_0002396,212,320.2,69045,excellent,low,1,Pharmacist,prime,Excellent credit and consistent spending reflect a low-risk customer.
acct_0002397,203,486.88,95191,excellent,low,1,Financial Planner,prime,"High spending with excellent credit indicates a stable, low-risk profile."
acct_0002398,211,340.03,36017,excellent,low,1,Civil Engineer,prime,Moderate spending with excellent credit suggests a low-risk customer.
acct_0002399,197,140.24,32671,excellent,low,1,Social Worker,prime,Low spending and excellent credit reflect a low-risk profile.
acct_0002400,158,68.03,76124,excellent,low,1,Student,student,Low spending with excellent credit indicates a low-risk profile.
acct_0002401,237,402.79,10581,excellent,low,1,Software Engineer,prime,Long-term cardholder with excellent credit and stable spending habits.
acct_0002402,219,124.2,60977,good,low,1,Teacher,prime,"Reliable customer with good credit and consistent, moderate monthly spending."
acct_0002403,168,705.82,77131,excellent,low,1,Marketing Manager,prime,"High-spending cardholder with excellent credit, demonstrating strong financial stability."
acct_0002404,212,234.16,59581,fair,medium,1,Sales Associate,subprime,Medium-risk customer with fair credit and moderate spending patterns.
acct_0002405,235,232.26,44555,excellent,low,1,Accountant,prime,Stable customer with excellent credit and low to moderate monthly expenditures.
acct_0002406,223,252.21,84568,good,low,1,Graphic Designer,prime,"Good credit holder with consistent spending, reflecting low risk."
acct_0002407,232,360.18,43392,excellent,low,1,Project Manager,prime,Excellent credit and reliable spending habits indicate a low-risk profile.
acct_0002408,195,311.95,73947,good,low,1,Nurse,prime,"Consistent spender with good credit, showing low risk to the lender."
acct_0002409,216,178.07,51772,excellent,low,1,Freelancer,prime,"Excellent credit and low spending, indicating a stable financial behavior."
acct_0002410,205,356.44,12391,excellent,low,1,IT Consultant,prime,Strong financial profile with excellent credit and moderate monthly spending.
acct_0002411,229,269.76,57745,excellent,low,1,Real Estate Agent,prime,"Excellent credit holder with stable spending patterns, indicating low risk."
acct_0002412,165,216.12,14451,excellent,low,1,Civil Engineer,prime,"Long-term customer with excellent credit, demonstrating low financial risk."
acct_0002413,238,119.8,93785,excellent,low,1,Retail Manager,prime,"Stable customer with excellent credit, displaying low spending and risk."
acct_0002414,224,129.87,64139,fair,high,1,Delivery Driver,subprime,"High-risk customer with fair credit and low spending, indicating potential issues."
acct_0002415,237,240.87,43482,fair,high,1,Construction Worker,subprime,Medium-risk profile with fair credit and moderate monthly spending.
acct_0002416,238,183.86,53756,excellent,low,1,Office Administrator,prime,"Excellent credit holder with low spending, indicating low financial risk."
acct_0002417,223,304.55,65725,fair,high,1,Bartender,subprime,High-risk customer with fair credit and moderate spending habits.
acct_0002418,217,249.63,33416,excellent,low,1,Customer Service Rep,prime,Good credit and moderate spending reflect a stable financial position.
acct_0002419,234,279.61,35955,poor,high,1,Construction Laborer,subprime,High-risk profile with poor credit and inconsistent spending patterns.
acct_0002420,227,329.78,47678,poor,high,1,Warehouse Worker,subprime,High-risk customer with poor credit and moderate to high spending.
acct_0002421,237,239.49,33271,excellent,low,1,Web Developer,prime,Long-term cardholder with excellent credit and consistent spending habits.
acct_0002422,197,304.6,78211,excellent,low,1,Research Analyst,prime,Excellent credit and stable spending reflect a low-risk customer.
acct_0002423,172,36.65,19343,excellent,low,0,Stay-at-home Parent,prime,"Low spender with excellent credit, indicating a stable financial profile."
acct_0002424,212,197.79,84394,good,low,1,Marketing Specialist,prime,Good credit and moderate spending demonstrate a low-risk customer.
acct_0002425,229,257.77,41367,excellent,low,1,Data Scientist,prime,Excellent credit and stable spending reflect a low-risk financial profile.
acct_0002426,196,341.02,60509,excellent,low,1,Software Engineer,prime,Long-term cardholder with excellent credit and consistent monthly spending.
acct_0002427,195,330.1,24197,excellent,low,1,Accountant,prime,Stable customer with excellent credit and low-risk spending habits.
acct_0002428,230,133.31,44682,excellent,low,1,Teacher,prime,Reliable cardholder with excellent credit and moderate monthly expenditures.
acct_0002429,164,75.8,77912,good,low,1,Retail Manager,subprime,Good credit but lower spending indicates potential financial constraints.
acct_0002430,226,176.25,34362,good,low,1,Graphic Designer,subprime,"Good credit with moderate spending, suggesting a cautious financial approach."
acct_0002431,228,481.94,21904,good,low,1,Marketing Specialist,subprime,Good credit and high spending reflect a riskier financial profile.
acct_0002432,226,219.99,56972,excellent,low,1,Nurse,prime,Excellent credit and consistent spending indicate stability and reliability.
acct_0002433,224,309.59,24624,excellent,low,1,IT Consultant,prime,Long-term customer with excellent credit and solid monthly spending.
acct_0002434,204,353.58,38327,fair,high,1,Construction Worker,subprime,Fair credit with high spending suggests potential financial instability.
acct_0002435,239,80.42,50541,good,medium,1,Sales Associate,medium,Good credit with low spending reflects a moderate risk profile.
acct_0002436,202,315.88,60767,excellent,low,1,Financial Analyst,prime,Excellent credit and steady spending indicate a low-risk customer.
acct_0002437,236,245.88,67543,good,high,1,Project Manager,high,Good credit with substantial spending raises concerns about financial management.
acct_0002438,211,346.33,70898,excellent,low,1,Chef,prime,Excellent credit and high spending signify a reliable financial history.
acct_0002439,197,372.29,85984,good,medium,1,Web Developer,medium,Good credit with elevated spending points to potential credit risks.
acct_0002440,208,117.56,15947,good,low,1,Customer Service Rep,subprime,Good credit but low spending may indicate limited financial activity.
acct_0002441,220,358.94,42608,fair,low,1,Warehouse Worker,subprime,Fair credit with high spending presents a higher risk for default.
acct_0002442,201,127.25,10096,good,low,1,Secretary,subprime,Good credit and low spending suggest cautious financial behavior.
acct_0002443,237,205.81,10849,good,low,1,Data Analyst,subprime,Good credit with moderate spending indicates a balanced financial approach.
acct_0002444,202,129.78,29104,good,low,1,Bartender,subprime,Good credit and low spending reflect a conservative financial profile.
acct_0002445,211,260.32,63832,good,low,1,Electrician,subprime,Good credit with moderate spending points to potential financial caution.
acct_0002446,225,130.76,90505,excellent,low,1,Pharmacist,prime,Excellent credit and low spending indicate a low-risk financial profile.
acct_0002447,185,440.98,79617,excellent,low,1,Real Estate Agent,prime,Excellent credit and high spending reflect financial stability and confidence.
acct_0002448,235,250.78,68165,excellent,low,1,Fitness Trainer,prime,Long-tenured cardholder with excellent credit and moderate spending habits.
acct_0002449,225,298.55,80033,good,low,1,Account Executive,subprime,Good credit with substantial spending raises potential risk flags.
acct_0002450,234,366.33,25476,good,low,1,Graphic Designer,subprime,Good credit with high spending indicates a riskier financial behavior.
acct_0002451,232,287.9,85584,fair,high,1,Retail Sales Associate,subprime,"High-risk customer with fair credit, consistent low monthly spending."
acct_0002452,187,405.73,90122,good,low,1,Accountant,prime,Low-risk customer with good credit and stable monthly spending.
acct_0002453,188,88.45,18554,excellent,low,1,Software Engineer,prime,Low-risk customer with excellent credit and low monthly spending.
acct_0002454,231,160.45,52295,good,high,1,Teacher,prime,High-risk customer with good credit and moderate monthly spending.
acct_0002455,234,273.57,84702,good,high,1,Construction Worker,subprime,High-risk customer with good credit and significant monthly spending.
acct_0002456,230,179.81,52847,good,high,1,Freelance Graphic Designer,subprime,High-risk customer with good credit and moderate monthly spending.
acct_0002457,239,185.65,85641,excellent,low,1,Marketing Manager,prime,Low-risk customer with excellent credit and steady monthly spending.
acct_0002458,229,227.14,94197,good,low,1,Nurse,prime,Low-risk customer with good credit and substantial monthly spending.
acct_0002459,232,120.62,52719,excellent,low,1,Data Analyst,prime,Low-risk customer with excellent credit and low monthly spending.
acct_0002460,238,211.24,15353,excellent,low,1,Consultant,prime,Low-risk customer with excellent credit and moderate monthly spending.
acct_0002461,220,205.82,40604,excellent,low,1,Lawyer,prime,Low-risk customer with excellent credit and solid monthly spending.
acct_0002462,229,134.79,29365,excellent,low,1,Sales Manager,prime,Low-risk customer with excellent credit and low monthly spending.
acct_0002463,202,325.64,52669,good,low,1,Project Manager,prime,Low-risk customer with good credit and high monthly spending.
acct_0002464,224,147.46,62718,good,low,1,Graphic Designer,prime,Low-risk customer with good credit and moderate monthly spending.
acct_0002465,211,190.79,51750,good,medium,1,Office Administrator,medium,Medium-risk customer with good credit and moderate monthly spending.
acct_0002466,209,363.31,27593,excellent,low,1,Financial Analyst,prime,Low-risk customer with excellent credit and high monthly spending.
acct_0002467,222,92.41,37104,fair,medium,1,Retail Manager,medium,Medium-risk customer with fair credit and low monthly spending.
acct_0002468,223,272.35,71156,excellent,low,1,Web Developer,prime,Low-risk customer with excellent credit and significant monthly spending.
